timestamp,user_id,lat,lon,country,device,login_status,attack_type,is_attack
2025-09-09 15:04:27.154991,user_0149,35.684075331743244,139.64433206204723,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 15:04:27.154991,user_0147,51.49775936735145,-0.13465872777921922,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 15:04:27.154991,user_0089,35.67015717840571,139.65958691637977,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 15:04:27.154991,user_0285,19.080922430396814,72.87009539271456,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 15:04:27.154991,user_0230,-33.86215688193929,151.20540914635512,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 15:04:27.154991,user_0341,37.773656861077136,-122.41236165309817,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 15:04:27.154991,user_0387,40.7182583339428,-74.01327367429492,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 15:04:27.154991,user_0234,52.523756240869446,13.410404485818429,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 15:04:27.154991,user_0052,35.6762,139.6503,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-09 15:04:27.154991,user_0348,37.77209345833738,-122.41140854109445,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 15:04:27.154991,user_0136,-33.8688,151.2093,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-09 15:04:27.154991,user_0071,51.5074,-0.1278,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Brute Force Success,1
2025-09-09 15:04:27.154991,user_0110,19.076,72.8777,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/24.0.816.0 Safari/532.1",Success,Device Spoofing,1
2025-09-09 15:04:27.154991,user_0454,40.71041478604254,-74.00674765475254,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 15:04:27.154991,user_0015,52.52497498587587,13.400753222801498,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 15:04:27.154991,user_0496,40.71271821895797,-74.00432874539761,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 15:17:27.154991,user_0052,37.7749,-122.4194,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Impossible Travel,1
2025-09-09 15:18:27.154991,user_0174,51.51371270603802,-0.12181120174359347,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 15:22:27.154991,user_0325,40.7128,-74.006,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Impossible Travel,1
2025-09-09 15:34:27.154991,user_0230,35.6762,139.6503,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Impossible Travel,1
2025-09-09 16:04:27.154991,user_0229,-33.86113777658749,151.2026050737097,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 16:04:27.154991,user_0167,51.49848094127165,-0.13728717721828881,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 16:04:27.154991,user_0456,-33.87087854515782,151.20866015762226,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 16:04:27.154991,user_0237,51.5074,-0.1278,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-09-09 16:04:27.154991,user_0073,12.968721450336965,77.60066754693607,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 16:04:27.154991,user_0269,35.68216625806394,139.65820462844354,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 16:04:27.154991,user_0061,-33.85993700135422,151.21863459941306,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 16:04:27.154991,user_0366,19.083385725933994,72.87981446610455,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 16:04:27.154991,user_0170,-33.87529121418537,151.21550339000052,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 16:04:27.154991,user_0227,37.77833887985998,-122.42250385196408,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 16:04:27.154991,user_0498,52.5281457431015,13.410083470331296,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 16:04:27.154991,user_0471,51.500021576307695,-0.132302208338363,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 16:04:27.154991,user_0309,19.08036146504231,72.87776885339947,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 16:04:27.154991,user_0068,51.508512785832174,-0.12838581674720964,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 16:14:27.154991,user_0426,51.50643136951354,-0.1317319784907762,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 16:16:27.154991,user_0315,52.51314223663483,13.414603091531143,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 16:17:27.154991,user_0227,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Impossible Travel,1
2025-09-09 16:21:27.154991,user_0224,12.96503787346653,77.59363485484486,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 16:22:27.154991,user_0040,40.716195390732175,-74.00505625901715,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 16:23:27.154991,user_0340,19.06748918320635,72.8785762693654,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 16:25:27.154991,user_0313,52.519528498426915,13.396565179792347,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 16:39:27.154991,user_0280,19.079296423314382,72.87599147843778,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 16:58:27.154991,user_0452,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 16:59:27.154991,user_0452,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 17:00:27.154991,user_0452,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 17:01:27.154991,user_0452,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 17:02:27.154991,user_0452,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 17:03:27.154991,user_0452,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 17:04:27.154991,user_0335,52.51191599776108,13.39696415356198,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 17:04:27.154991,user_0405,19.083139381150136,72.8835748949627,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 17:04:27.154991,user_0098,-33.866782070285296,151.20086305210324,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 17:04:27.154991,user_0489,52.52769902480159,13.414075387993202,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 17:04:27.154991,user_0452,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Brute Force Success,1
2025-09-09 17:04:27.154991,user_0415,37.7675114580697,-122.41334013110347,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 17:04:27.154991,user_0014,40.722242965068666,-74.00971761029649,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 17:04:27.154991,user_0424,52.52482004184265,13.405890987864899,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 17:04:27.154991,user_0189,19.08545680785478,72.8714680673242,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 17:04:27.154991,user_0250,40.71633162128873,-74.01386452707602,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 17:04:27.154991,user_0412,51.5074,-0.1278,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-09-09 17:04:27.154991,user_0337,51.506163138834985,-0.13305729547261705,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 17:04:27.154991,user_0370,-33.86158556395301,151.20133047287246,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 17:04:27.154991,user_0228,51.5041241672524,-0.13038033426612894,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 17:04:27.154991,user_0289,52.510220445249615,13.402776333648852,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 17:04:27.154991,user_0004,12.9755709918109,77.5898256675079,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 17:04:27.154991,user_0171,37.778260097466244,-122.42821965618798,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 17:19:27.154991,user_0284,52.52463059332369,13.409217545269021,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 18:04:27.154991,user_0042,35.667420948712035,139.64046312878284,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 18:04:27.154991,user_0420,12.963700456621616,77.59572815136,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 18:04:27.154991,user_0226,51.51003110845362,-0.13214067148110606,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 18:04:27.154991,user_0434,40.703359928698234,-74.00667658753397,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 18:04:27.154991,user_0059,51.505989919457654,-0.12189169788421425,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 18:04:27.154991,user_0020,37.76985959321034,-122.42924886840072,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 18:22:27.154991,user_0382,51.498188407725515,-0.13682241316538468,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 18:59:27.154991,user_0457,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 19:00:27.154991,user_0457,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 19:01:27.154991,user_0457,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 19:02:27.154991,user_0457,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 19:03:27.154991,user_0457,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-09 19:04:27.154991,user_0311,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Vacation,0
2025-09-09 19:04:27.154991,user_0457,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Brute Force Success,1
2025-09-09 19:04:27.154991,user_0478,12.972395586810496,77.59836592955534,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 19:04:27.154991,user_0234,52.52,13.405,DE,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_9 rv:4.0; be-BY) AppleWebKit/534.10.2 (KHTML, like Gecko) Version/4.1 Safari/534.10.2",Success,Device Spoofing,1
2025-09-09 19:04:27.154991,user_0161,37.7749,-122.4194,US,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; tg-TJ) AppleWebKit/533.6.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.6.6",Success,Device Spoofing,1
2025-09-09 19:04:27.154991,user_0422,-33.8688,151.2093,AU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/42.0.823.0 Safari/534.1",Success,Device Spoofing,1
2025-09-09 19:04:27.154991,user_0028,51.515630934788106,-0.13629987866120613,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 19:04:27.154991,user_0268,19.07171970443577,72.88099892684492,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 19:04:27.154991,user_0453,40.71596759467832,-74.00904575587656,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 19:04:27.154991,user_0154,37.77024872090692,-122.41195441423436,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 19:04:27.154991,user_0376,-33.87254075788816,151.2012618091146,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 19:04:27.154991,user_0442,51.49859581709139,-0.1343350807351307,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 19:04:27.154991,user_0200,19.082159866303282,72.87592735328495,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 19:04:27.154991,user_0156,37.76716004646621,-122.42282410285196,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 19:24:27.154991,user_0191,37.78472077312555,-122.41569488306995,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 20:04:27.154991,user_0195,40.707700319403145,-73.99740999365969,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 20:04:27.154991,user_0427,51.514709038096356,-0.1184622652937874,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 20:04:27.154991,user_0402,52.52,13.405,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-09 20:04:27.154991,user_0422,-33.871851878991876,151.2013913114127,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 20:04:27.154991,user_0332,52.51797161737629,13.40478590209849,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 20:04:27.154991,user_0301,51.50165249890865,-0.12665524568343375,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 20:04:27.154991,user_0060,-33.8688,151.2093,AU,Opera/8.58.(X11; Linux i686; id-ID) Presto/2.9.185 Version/12.00,Success,Device Spoofing,1
2025-09-09 20:04:27.154991,user_0374,52.518224009462095,13.40464223217422,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 20:09:27.154991,user_0388,51.51282152970361,-0.12815795967419374,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 20:17:27.154991,user_0227,37.77058916314919,-122.41393818205215,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 20:28:27.154991,user_0043,35.671761369967165,139.646589000802,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 20:36:27.154991,user_0094,37.78251473967739,-122.41397894586008,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 21:04:27.154991,user_0451,40.70378706110532,-74.00499308239374,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 21:04:27.154991,user_0160,51.5066290655015,-0.11915124107617812,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 21:04:27.154991,user_0039,52.516562899846846,13.396755655801787,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 21:04:27.154991,user_0063,37.7749,-122.4194,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-09 21:04:27.154991,user_0003,40.712634030329816,-74.00538121144751,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 21:04:27.154991,user_0334,19.079033206221766,72.8689089245035,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 21:04:27.154991,user_0310,-33.861937364645605,151.20467578517363,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 21:04:27.154991,user_0377,51.50921741783303,-0.12320941912586786,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 21:04:27.154991,user_0155,51.50511802197279,-0.12267047081383896,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 21:29:27.154991,user_0145,51.51259423795654,-0.12728834157840047,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 22:04:27.154991,user_0408,51.51513410734467,-0.13158575931661806,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 22:04:27.154991,user_0400,37.78202201049418,-122.42695703677074,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 22:04:27.154991,user_0091,52.52026275516352,13.40723711479503,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 22:04:27.154991,user_0152,19.076,72.8777,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-09 22:04:27.154991,user_0415,37.76682630734594,-122.42181654505482,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 22:04:27.154991,user_0398,-33.87765004538404,151.21044689336347,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 22:11:27.154991,user_0113,12.964119207266155,77.58577854010726,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 22:37:27.154991,user_0428,12.9716,77.5946,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-09-09 22:52:27.154991,user_0428,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Impossible Travel,1
2025-09-09 23:00:27.154991,user_0246,12.9716,77.5946,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Brute Force,1
2025-09-09 23:01:27.154991,user_0246,12.9716,77.5946,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Brute Force,1
2025-09-09 23:02:27.154991,user_0246,12.9716,77.5946,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Brute Force,1
2025-09-09 23:03:27.154991,user_0246,12.9716,77.5946,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Brute Force,1
2025-09-09 23:04:27.154991,user_0462,-33.87799230177241,151.2081667688566,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 23:04:27.154991,user_0123,52.52,13.405,DE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/59.0.873.0 Safari/531.1",Success,Device Spoofing,1
2025-09-09 23:04:27.154991,user_0088,52.51203959000472,13.41291936850822,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-09 23:04:27.154991,user_0491,37.76511401235774,-122.4175979620357,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 23:04:27.154991,user_0211,19.080455988992753,72.88438109683244,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-09 23:04:27.154991,user_0165,-33.8688,151.2093,AU,Opera/8.65.(X11; Linux x86_64; quz-PE) Presto/2.9.174 Version/10.00,Success,Device Spoofing,1
2025-09-09 23:04:27.154991,user_0361,51.498355762217244,-0.13027239105004873,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 23:04:27.154991,user_0246,12.9716,77.5946,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Brute Force Success,1
2025-09-09 23:04:27.154991,user_0395,19.082361149068973,72.88734273012719,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-09 23:14:27.154991,user_0088,51.5074,-0.1278,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Impossible Travel,1
2025-09-09 23:17:27.154991,user_0317,40.71481374145917,-73.99840488198814,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-09 23:22:27.154991,user_0212,19.070261561529424,72.87902206923557,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-10 00:04:27.154991,user_0414,37.77569175087595,-122.42263071114866,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-10 00:04:27.154991,user_0264,40.7162185188129,-74.00380522545647,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-10 00:04:27.154991,user_0182,35.6732557393076,139.65035125002495,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-10 00:04:27.154991,user_0148,-33.86207704857335,151.21585129073813,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-10 00:04:27.154991,user_0058,-33.8688,151.2093,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-09-10 00:04:27.154991,user_0396,52.52729610029769,13.400858753654079,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-10 00:04:27.154991,user_0422,-33.8688,151.2093,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-09-10 00:04:27.154991,user_0155,51.50726047745408,-0.13290580720427178,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-10 00:04:27.154991,user_0129,35.67971442061138,139.6420736173099,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-10 00:04:27.154991,user_0107,40.704039662762625,-74.0057225771564,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-10 00:04:27.154991,user_0339,12.981504662278036,77.58988672034391,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-10 00:04:27.154991,user_0432,-33.87724038249571,151.21381370152466,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-10 00:04:27.154991,user_0378,51.511037787463756,-0.13644762660131599,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-10 00:04:27.154991,user_0470,-33.877504341096184,151.2136295305593,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-10 00:12:27.154991,user_0112,51.50335693893763,-0.1268666905973018,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-10 00:17:27.154991,user_0052,35.68531140504153,139.6432905871528,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-10 00:23:27.154991,user_0432,35.6762,139.6503,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Impossible Travel,1
2025-09-10 00:59:27.154991,user_0329,37.7749,-122.4194,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Brute Force,1
2025-09-10 01:00:27.154991,user_0329,37.7749,-122.4194,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Brute Force,1
2025-09-10 01:01:27.154991,user_0329,37.7749,-122.4194,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Brute Force,1
2025-09-10 01:02:27.154991,user_0329,37.7749,-122.4194,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Brute Force,1
2025-09-10 01:03:27.154991,user_0329,37.7749,-122.4194,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Failed,Brute Force,1
2025-09-10 01:04:27.154991,user_0327,51.50755484947749,-0.12502179683841566,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-10 01:04:27.154991,user_0329,37.7749,-122.4194,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Brute Force Success,1
2025-09-10 01:04:27.154991,user_0360,19.076,72.8777,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-10 01:04:27.154991,user_0365,40.717808486444405,-74.00936026138457,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-10 01:04:27.154991,user_0221,37.767091689050815,-122.41114307386741,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-10 01:04:27.154991,user_0291,35.68003317330195,139.64938104505188,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-10 01:04:27.154991,user_0384,40.71131384438409,-74.01436761949586,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-10 01:04:27.154991,user_0150,51.516708798276035,-0.12254578639022864,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-10 01:04:27.154991,user_0308,40.71914101104895,-74.00839602692847,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-10 01:04:27.154991,user_0481,19.074126815619373,72.87719166679493,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
