user_id,timestamp,session_sequence,is_attack
user_0116,2025-09-18 04:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0317,2025-09-18 04:17:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0449,2025-09-18 04:23:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,LOGOUT",0
user_0208,2025-09-18 04:30:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0332,2025-09-18 04:30:27.154991,"LOGIN,LOGOUT",0
user_0168,2025-09-18 04:34:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE,TRANSFER_SMALL",0
user_0324,2025-09-18 05:04:27.154991,"LOGIN,LOGOUT",0
user_0427,2025-09-18 05:04:27.154991,"LOGIN,LOGOUT",0
user_0073,2025-09-18 05:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0199,2025-09-18 05:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0318,2025-09-18 05:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0079,2025-09-18 05:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL",0
user_0351,2025-09-18 05:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0334,2025-09-18 05:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0186,2025-09-18 05:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0188,2025-09-18 05:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0138,2025-09-18 05:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0160,2025-09-18 05:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE",0
user_0442,2025-09-18 05:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_BALANCE,LOGOUT",0
user_0272,2025-09-18 05:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0123,2025-09-18 05:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0309,2025-09-18 05:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0013,2025-09-18 05:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0178,2025-09-18 05:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0455,2025-09-18 05:21:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE,VIEW_BALANCE",0
user_0306,2025-09-18 05:26:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0153,2025-09-18 05:28:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0133,2025-09-18 05:28:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0252,2025-09-18 05:34:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE",0
user_0464,2025-09-18 06:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0441,2025-09-18 06:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL",0
user_0391,2025-09-18 06:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE",0
user_0021,2025-09-18 06:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0269,2025-09-18 06:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0228,2025-09-18 06:04:27.154991,"LOGIN,LOGOUT",0
user_0347,2025-09-18 06:04:27.154991,"LOGIN,LOGOUT",0
user_0069,2025-09-18 06:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0399,2025-09-18 06:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,LOGOUT",0
user_0018,2025-09-18 06:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,TRANSFER_SMALL,LOGOUT",0
user_0039,2025-09-18 06:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0346,2025-09-18 06:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0342,2025-09-18 06:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0308,2025-09-18 06:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0388,2025-09-18 06:09:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0190,2025-09-18 06:12:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,LOGOUT",0
user_0399,2025-09-18 06:19:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0051,2025-09-18 06:19:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,LOGOUT",0
user_0215,2025-09-18 06:20:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0090,2025-09-18 06:30:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS,LOGOUT",0
user_0239,2025-09-18 06:53:27.154991,"LOGIN,LOGOUT",0
user_0477,2025-09-18 07:04:27.154991,"LOGIN,LOGOUT",0
user_0233,2025-09-18 07:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0054,2025-09-18 07:04:27.154991,"LOGIN,LOGOUT",0
user_0246,2025-09-18 07:04:27.154991,"LOGIN,LOGOUT",0
user_0018,2025-09-18 07:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0444,2025-09-18 07:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS,LOGOUT",0
user_0245,2025-09-18 07:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0349,2025-09-18 07:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0320,2025-09-18 07:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0353,2025-09-18 07:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0067,2025-09-18 08:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0257,2025-09-18 08:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0189,2025-09-18 08:04:27.154991,"LOGIN,LOGOUT",0
user_0109,2025-09-18 08:19:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0250,2025-09-18 08:31:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0256,2025-09-18 08:34:27.154991,"LOGIN,LOGOUT",0
user_0100,2025-09-18 09:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,TRANSFER_SMALL,LOGOUT",0
user_0105,2025-09-18 09:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0404,2025-09-18 09:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0433,2025-09-18 09:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL",0
user_0087,2025-09-18 09:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0342,2025-09-18 09:04:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_BALANCE",0
user_0158,2025-09-18 09:04:27.154991,"LOGIN,LOGOUT",0
user_0483,2025-09-18 09:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,LOGOUT",0
user_0053,2025-09-18 09:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL",0
user_0210,2025-09-18 09:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0440,2025-09-18 09:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0350,2025-09-18 09:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0401,2025-09-18 09:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0129,2025-09-18 09:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0227,2025-09-18 09:32:27.154991,"LOGIN,LOGOUT",0
user_0396,2025-09-18 10:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0029,2025-09-18 10:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_BALANCE",0
user_0130,2025-09-18 10:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0031,2025-09-18 10:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0285,2025-09-18 10:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL",0
user_0402,2025-09-18 10:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0238,2025-09-18 10:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0320,2025-09-18 10:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0008,2025-09-18 10:04:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0155,2025-09-18 10:04:27.154991,"LOGIN,LOGOUT",0
user_0320,2025-09-18 10:16:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0325,2025-09-18 10:22:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,LOGOUT",0
user_0030,2025-09-18 10:24:27.154991,"LOGIN,LOGOUT",0
user_0191,2025-09-18 10:24:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0479,2025-09-18 10:28:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0423,2025-09-18 10:34:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0074,2025-09-18 11:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0429,2025-09-18 11:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0468,2025-09-18 11:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0034,2025-09-18 11:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS,LOGOUT",0
user_0231,2025-09-18 11:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0403,2025-09-18 11:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0419,2025-09-18 11:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0475,2025-09-18 11:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0077,2025-09-18 11:04:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0019,2025-09-18 11:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0370,2025-09-18 11:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0385,2025-09-18 11:10:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0475,2025-09-18 11:11:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0281,2025-09-18 11:13:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_BALANCE,LOGOUT",0
user_0279,2025-09-18 11:19:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,LOGOUT",0
user_0356,2025-09-18 11:22:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0305,2025-09-18 11:26:27.154991,"LOGIN,LOGOUT",0
user_0097,2025-09-18 11:27:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL",0
user_0232,2025-09-18 11:27:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0163,2025-09-18 11:28:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0256,2025-09-18 11:34:27.154991,"LOGIN,LOGOUT",0
user_0183,2025-09-18 12:04:27.154991,"LOGIN,LOGOUT",0
user_0156,2025-09-18 12:04:27.154991,"LOGIN,LOGOUT",0
user_0288,2025-09-18 12:04:27.154991,"LOGIN,LOGOUT",0
user_0470,2025-09-18 12:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0157,2025-09-18 12:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0496,2025-09-18 12:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0008,2025-09-18 12:04:27.154991,"LOGIN,LOGOUT",0
user_0427,2025-09-18 12:04:27.154991,"LOGIN,LOGOUT",0
user_0405,2025-09-18 12:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0264,2025-09-18 12:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0165,2025-09-18 12:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE",0
user_0116,2025-09-18 12:04:27.154991,"LOGIN,LOGOUT",0
user_0202,2025-09-18 12:15:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS,LOGOUT",0
user_0052,2025-09-18 12:17:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0399,2025-09-18 12:19:27.154991,"LOGIN,LOGOUT",0
user_0446,2025-09-18 12:20:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0496,2025-09-18 12:24:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0434,2025-09-18 13:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0445,2025-09-18 13:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0184,2025-09-18 13:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE",0
user_0047,2025-09-18 13:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0126,2025-09-18 13:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0294,2025-09-18 13:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0023,2025-09-18 13:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0197,2025-09-18 13:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0034,2025-09-18 13:04:27.154991,"LOGIN,LOGOUT",0
user_0262,2025-09-18 13:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE",0
user_0355,2025-09-18 13:04:27.154991,"LOGIN,LOGOUT",0
user_0190,2025-09-18 13:12:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0456,2025-09-18 13:16:27.154991,"LOGIN,LOGOUT",0
user_0174,2025-09-18 13:18:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0109,2025-09-18 13:19:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_BALANCE",0
user_0469,2025-09-18 13:26:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0133,2025-09-18 13:28:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0254,2025-09-18 14:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,TRANSFER_SMALL,LOGOUT",0
user_0414,2025-09-18 14:04:27.154991,"LOGIN,LOGOUT",0
user_0365,2025-09-18 14:04:27.154991,"LOGIN,LOGOUT",0
user_0330,2025-09-18 14:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0272,2025-09-18 14:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,TRANSFER_SMALL",0
user_0393,2025-09-18 14:16:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0286,2025-09-18 14:26:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0473,2025-09-18 14:51:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0160,2025-09-18 15:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0068,2025-09-18 15:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0046,2025-09-18 15:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0078,2025-09-18 15:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0054,2025-09-18 15:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0124,2025-09-18 15:04:27.154991,"LOGIN,LOGOUT",0
user_0198,2025-09-18 15:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0193,2025-09-18 15:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,LOGOUT",0
user_0092,2025-09-18 15:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0024,2025-09-18 15:04:27.154991,"LOGIN,LOGOUT",0
user_0243,2025-09-18 15:04:27.154991,"LOGIN,LOGOUT",0
user_0362,2025-09-18 15:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,TRANSFER_SMALL,LOGOUT",0
user_0426,2025-09-18 15:14:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0015,2025-09-18 16:04:27.154991,"LOGIN,LOGOUT",0
user_0044,2025-09-18 16:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE",0
user_0311,2025-09-18 16:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0024,2025-09-18 16:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0201,2025-09-18 16:04:27.154991,"LOGIN,LOGOUT",0
user_0221,2025-09-18 16:04:27.154991,"LOGIN,LOGOUT",0
user_0162,2025-09-18 16:13:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0241,2025-09-18 16:15:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0044,2025-09-18 16:18:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0010,2025-09-18 16:29:27.154991,"LOGIN,LOGOUT",0
user_0008,2025-09-18 17:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0079,2025-09-18 17:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,LOGOUT",0
user_0417,2025-09-18 17:04:27.154991,"LOGIN,LOGOUT",0
user_0213,2025-09-18 17:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE",0
user_0344,2025-09-18 17:04:27.154991,"LOGIN,LOGOUT",0
user_0251,2025-09-18 17:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL,LOGOUT",0
user_0438,2025-09-18 17:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE",0
user_0436,2025-09-18 17:04:27.154991,"LOGIN,LOGOUT",0
user_0086,2025-09-18 17:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_BALANCE",0
user_0113,2025-09-18 17:11:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0327,2025-09-18 17:18:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0340,2025-09-18 17:23:27.154991,"LOGIN,LOGOUT",0
user_0041,2025-09-18 17:29:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0462,2025-09-18 17:31:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL,LOGOUT",0
user_0186,2025-09-18 18:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0354,2025-09-18 18:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0419,2025-09-18 18:04:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0470,2025-09-18 18:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0314,2025-09-18 18:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0117,2025-09-18 18:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0172,2025-09-18 18:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE",0
user_0255,2025-09-18 18:04:27.154991,"LOGIN,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_TRANSACTIONS,LOGOUT",0
user_0403,2025-09-18 18:04:27.154991,"LOGIN,LOGOUT",0
user_0036,2025-09-18 18:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0118,2025-09-18 18:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0066,2025-09-18 18:04:27.154991,"LOGIN,VIEW_BALANCE,TRANSFER_SMALL",0
user_0490,2025-09-18 18:29:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,TRANSFER_SMALL,VIEW_TRANSACTIONS,TRANSFER_SMALL",0
user_0390,2025-09-18 18:34:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS",0
user_0186,2025-09-18 18:34:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",1
user_0423,2025-09-18 18:34:27.154991,"LOGIN,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0471,2025-09-18 19:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0201,2025-09-18 19:04:27.154991,"LOGIN,LOGOUT",0
user_0073,2025-09-18 19:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0102,2025-09-18 19:04:27.154991,"LOGIN,VIEW_BALANCE,LOGOUT",0
user_0076,2025-09-18 19:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,LOGOUT",0
user_0275,2025-09-18 19:04:27.154991,"LOGIN,LOGOUT",0
user_0304,2025-09-18 19:18:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_TRANSACTIONS,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_TRANSACTIONS",0
user_0374,2025-09-18 19:21:27.154991,"LOGIN,ADD_RECIPIENT,TRANSFER_LARGE,LOGOUT",1
user_0432,2025-09-18 19:26:27.154991,"LOGIN,LOGOUT",0
user_0218,2025-09-18 19:32:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0252,2025-09-18 19:34:27.154991,"LOGIN,LOGOUT",0
user_0256,2025-09-18 19:34:27.154991,"LOGIN,LOGOUT",0
user_0390,2025-09-18 19:34:27.154991,"LOGIN,LOGOUT",0
user_0341,2025-09-18 20:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0102,2025-09-18 20:04:27.154991,"LOGIN,LOGOUT",0
user_0025,2025-09-18 20:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_BALANCE,TRANSFER_SMALL,VIEW_BALANCE",0
user_0117,2025-09-18 20:04:27.154991,"LOGIN,VIEW_BALANCE,VIEW_TRANSACTIONS,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0334,2025-09-18 20:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,VIEW_TRANSACTIONS",0
user_0135,2025-09-18 20:04:27.154991,"LOGIN,TRANSFER_SMALL,VIEW_BALANCE,TRANSFER_SMALL,LOGOUT",0
user_0128,2025-09-18 20:04:27.154991,"LOGIN,TRANSFER_SMALL,LOGOUT",0
user_0171,2025-09-18 20:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,TRANSFER_SMALL",0
user_0216,2025-09-18 20:04:27.154991,"LOGIN,LOGOUT",0
user_0069,2025-09-18 20:04:27.154991,"LOGIN,VIEW_TRANSACTIONS,TRANSFER_SMALL,VIEW_BALANCE,VIEW_BALANCE",0
